Position	ENSG.ID	Gene.type	Gene.name	Chromosome	ENSP.ID	enr	idx_ROC
15917	ENSG00000276547	protein_coding	PCDHGB5	5	ENSP00000478258	270	15647
15918	ENSG00000163012	protein_coding	ZSWIM2	2	ENSP00000295131	270	15648
15919	ENSG00000167346	protein_coding	MMP26	11	ENSP00000369753	270	15649
15920	ENSG00000055732	protein_coding	MCOLN3	1	ENSP00000359621	270	15650
15921	ENSG00000198561	protein_coding	CTNND1	11	ENSP00000382004	270	15651
15922	ENSG00000145725	protein_coding	PPIP5K2	5	ENSP00000482907	270	15652
15923	ENSG00000105398	protein_coding	SULT2A1	19	ENSP00000222002	270	15653
15924	ENSG00000140955	protein_coding	ADAD2	16	ENSP00000268624	270	15654
15925	ENSG00000089123	protein_coding	TASP1	20	ENSP00000338624	270	15655
15926	ENSG00000204424	protein_coding	LY6G6F	6	ENSP00000364992	270	15656
15927	ENSG00000165953	protein_coding	SERPINA12	14	ENSP00000342109	270	15657
15928	ENSG00000138136	protein_coding	LBX1	10	ENSP00000359212	270	15658
15929	ENSG00000132849	protein_coding	PATJ	1	ENSP00000360200	270	15659
15930	ENSG00000135390	protein_coding	ATP5MC2	12	ENSP00000377878	270	15660
15931	ENSG00000122033	protein_coding	MTIF3	13	ENSP00000370508	270	15661
15932	ENSG00000010626	protein_coding	LRRC23	12	ENSP00000390932	270	15662
15933	ENSG00000229292	protein_coding	RFPL4AL1	19	ENSP00000345151	270	15663
15934	ENSG00000204711	protein_coding	CFAP95	9	ENSP00000366402	270	15664
15935	ENSG00000166912	protein_coding	MTMR10	15	ENSP00000402537	270	15665
15936	ENSG00000143850	protein_coding	PLEKHA6	1	ENSP00000272203	270	15666
15937	ENSG00000165059	protein_coding	PRKACG	9	ENSP00000366488	270	15667
15938	ENSG00000221986	protein_coding	MYBPHL	1	ENSP00000349678	270	15668
15939	ENSG00000118518	protein_coding	RNF146	6	ENSP00000357297	270	15669
15940	ENSG00000154263	protein_coding	ABCA10	17	ENSP00000269081	270	15670
15941	ENSG00000109390	protein_coding	NDUFC1	4	ENSP00000441126	270	15671
15942	ENSG00000213934	protein_coding	HBG1	11	ENSP00000327431	270	15672
15943	ENSG00000129514	protein_coding	FOXA1	14	ENSP00000250448	270	15673
15944	ENSG00000203811	protein_coding	H3C14	1	ENSP00000358154	270	15674
15945	ENSG00000166006	protein_coding	KCNC2	12	ENSP00000449253	270	15675
15946	ENSG00000080823	protein_coding	MOK	14	ENSP00000355304	270	15676
15947	ENSG00000113905	protein_coding	HRG	3	ENSP00000232003	270	15677
15948	ENSG00000114786	protein_coding	ABHD14A-ACY1	3	ENSP00000420487	270	15678
15949	ENSG00000144331	protein_coding	ZNF385B	2	ENSP00000386845	270	15679
15950	ENSG00000188092	protein_coding	GPR89B	1	ENSP00000358233	270	15680
15951	ENSG00000197233	protein_coding	OR1J2	9	ENSP00000335575	270	15681
15952	ENSG00000145388	protein_coding	METTL14	4	ENSP00000373474	270	15682
15953	ENSG00000152484	protein_coding	USP12	13	ENSP00000282344	270	15683
15954	ENSG00000196724	protein_coding	ZNF418	19	ENSP00000379451	270	15684
15955	ENSG00000161849	protein_coding	KRT84	12	ENSP00000257951	270	15685
15956	ENSG00000173213	protein_coding	TUBB8B	18	ENSP00000309431	270	15686
15957	ENSG00000171097	protein_coding	KYAT1	9	ENSP00000399415	270	15687
15958	ENSG00000189181	protein_coding	OR14I1	1	ENSP00000339726	270	15688
15959	ENSG00000151353	protein_coding	TMEM18	2	ENSP00000281017	270	15689
15960	ENSG00000205078	protein_coding	SYCE1L	16	ENSP00000367911	270	15690
15961	ENSG00000162433	protein_coding	AK4	1	ENSP00000378743	270	15691
15962	ENSG00000258102	protein_coding	MAP1LC3B2	12	NA	270	15692
15963	ENSG00000091483	protein_coding	FH	1	ENSP00000355518	270	15693
15964	ENSG00000099385	protein_coding	BCL7C	16	ENSP00000369674	270	15694
15965	ENSG00000204248	protein_coding	COL11A2	6	ENSP00000363840	270	15695
15966	ENSG00000152582	protein_coding	SPEF2	5	ENSP00000348314	270	15696
15967	ENSG00000089116	protein_coding	LHX5	12	ENSP00000261731	270	15697
15968	ENSG00000155729	protein_coding	KCTD18	2	ENSP00000352941	270	15698
15969	ENSG00000015171	protein_coding	ZMYND11	10	ENSP00000381053	270	15699
15970	ENSG00000146648	protein_coding	EGFR	7	ENSP00000275493	270	15700
15971	ENSG00000264058	protein_coding	NA	17	NA	270	15701
15972	ENSG00000154143	protein_coding	PANX3	11	ENSP00000284288	270	15702
15973	ENSG00000069018	protein_coding	TRPC7	5	ENSP00000426070	270	15703
15974	ENSG00000139144	protein_coding	PIK3C2G	12	ENSP00000445381	270	15704
15975	ENSG00000144182	protein_coding	LIPT1	2	ENSP00000377115	270	15705
15976	ENSG00000101333	protein_coding	PLCB4	20	ENSP00000367762	270	15706
15977	ENSG00000110871	protein_coding	COQ5	12	ENSP00000288532	270	15707
15978	ENSG00000214700	protein_coding	C12orf71	12	ENSP00000413728	270	15708
15979	ENSG00000106077	protein_coding	ABHD11	7	ENSP00000222800	270	15709
15980	ENSG00000170604	protein_coding	IRF2BP1	19	ENSP00000307265	270	15710
15981	ENSG00000182484	protein_coding	WASH6P	X	NA	270	15711
15982	ENSG00000168481	protein_coding	LGI3	8	ENSP00000302297	270	15712
15983	ENSG00000115263	protein_coding	GCG	2	ENSP00000387662	270	15713
15984	ENSG00000123427	protein_coding	EEF1AKMT3	12	ENSP00000300209	270	15714
15985	ENSG00000185305	protein_coding	ARL15	5	ENSP00000433427	270	15715
15986	ENSG00000135845	protein_coding	PIGC	1	ENSP00000356702	270	15716
15987	ENSG00000102547	protein_coding	CAB39L	13	ENSP00000479669	270	15717
15988	ENSG00000100225	protein_coding	FBXO7	22	ENSP00000266087	270	15718
15989	ENSG00000182704	protein_coding	TSKU	11	ENSP00000434847	270	15719
15990	ENSG00000225556	protein_coding	C2CD4D	1	ENSP00000389554	270	15720
15991	ENSG00000262576	protein_coding	PCDHGA4	5	ENSP00000458570	270	15721
15992	ENSG00000214842	protein_coding	RAD51AP2	2	ENSP00000382030	270	15722
15993	ENSG00000184698	protein_coding	OR51M1	11	ENSP00000333196	270	15723
15994	ENSG00000178075	protein_coding	GRAMD1C	3	ENSP00000350881	270	15724
15995	ENSG00000179981	protein_coding	TSHZ1	18	ENSP00000323584	270	15725
15996	ENSG00000169271	protein_coding	HSPB3	5	ENSP00000303394	270	15726
15997	ENSG00000143278	protein_coding	F13B	1	ENSP00000356382	270	15727
15998	ENSG00000135413	protein_coding	LACRT	12	ENSP00000257867	270	15728
15999	ENSG00000141200	protein_coding	KIF2B	17	ENSP00000268919	270	15729
16000	ENSG00000115841	protein_coding	RMDN2	2	ENSP00000234195	270	15730
16001	ENSG00000139874	protein_coding	SSTR1	14	ENSP00000267377	270	15731
16002	ENSG00000167531	protein_coding	LALBA	12	ENSP00000301046	270	15732
16003	ENSG00000165983	protein_coding	PTER	10	ENSP00000367239	270	15733
16004	ENSG00000237515	protein_coding	SHISA9	16	ENSP00000454014	270	15734
16005	ENSG00000197165	protein_coding	SULT1A2	16	ENSP00000378992	270	15735
16006	ENSG00000120437	protein_coding	ACAT2	6	ENSP00000356015	270	15736
16007	ENSG00000137714	protein_coding	FDX1	11	ENSP00000260270	270	15737
16008	ENSG00000260170	protein_coding	NA	15	ENSP00000455047	270	15738
16009	ENSG00000160191	protein_coding	PDE9A	21	ENSP00000291539	270	15739
16010	ENSG00000206026	protein_coding	SMIM21	18	ENSP00000462106	270	15740
16011	ENSG00000175344	protein_coding	CHRNA7	15	ENSP00000407546	270	15741
16012	ENSG00000179397	protein_coding	CATSPERE	1	ENSP00000355492	270	15742
16013	ENSG00000179304	protein_coding	FAM156B	X	ENSP00000469248	270	15743
16014	ENSG00000170632	protein_coding	ARMC10	7	ENSP00000319412	270	15744
16015	ENSG00000118804	protein_coding	STBD1	4	ENSP00000237642	270	15745
16016	ENSG00000139531	protein_coding	SUOX	12	ENSP00000377668	270	15746
16017	ENSG00000097096	protein_coding	SYDE2	1	ENSP00000340594	270	15747
16018	ENSG00000196660	protein_coding	SLC30A10	1	ENSP00000355893	270	15748
16019	ENSG00000169347	protein_coding	GP2	16	ENSP00000370767	270	15749
16020	ENSG00000125831	protein_coding	CST11	20	ENSP00000366208	270	15750
16021	ENSG00000071991	protein_coding	CDH19	18	ENSP00000262150	270	15751
16022	ENSG00000169084	protein_coding	DHRSX	X	ENSP00000334113	270	15752
16023	ENSG00000137513	protein_coding	NARS2	11	ENSP00000281038	270	15753
16024	ENSG00000110700	protein_coding	RPS13	11	ENSP00000435777	270	15754
16025	ENSG00000186790	protein_coding	FOXE3	1	ENSP00000334472	270	15755
16026	ENSG00000205702	protein_coding	CYP2D7	22	NA	270	15756
16027	ENSG00000164296	protein_coding	TIGD6	5	ENSP00000296736	270	15757
16028	ENSG00000204779	protein_coding	FOXD4L5	9	ENSP00000366637	270	15758
16029	ENSG00000153982	protein_coding	GDPD1	17	ENSP00000284116	270	15759
16030	ENSG00000259224	protein_coding	SLC35G6	17	ENSP00000396523	270	15760
16031	ENSG00000141376	protein_coding	BCAS3	17	ENSP00000375067	270	15761
16032	ENSG00000204657	protein_coding	OR2H2	6	ENSP00000373136	270	15762
16033	ENSG00000124159	protein_coding	MATN4	20	ENSP00000361842	270	15763
16034	ENSG00000135924	protein_coding	DNAJB2	2	ENSP00000338019	270	15764
16035	ENSG00000134249	protein_coding	ADAM30	1	ENSP00000358407	270	15765
16036	ENSG00000089250	protein_coding	NOS1	12	ENSP00000477999	270	15766
16037	ENSG00000169344	protein_coding	UMOD	16	ENSP00000379438	270	15767
16038	ENSG00000146757	protein_coding	ZNF92	7	ENSP00000332595	270	15768
16039	ENSG00000177103	protein_coding	DSCAML1	11	ENSP00000315465	270	15769
16040	ENSG00000011052	protein_coding	NME1-NME2	17	ENSP00000376889	270	15770
16041	ENSG00000166526	protein_coding	ZNF3	7	ENSP00000306372	270	15771
16042	ENSG00000189401	protein_coding	OTUD6A	X	ENSP00000339389	270	15772
16043	ENSG00000185247	protein_coding	MAGEA11	X	ENSP00000347358	270	15773
16044	ENSG00000165863	protein_coding	C10orf82	10	ENSP00000358212	270	15774
16045	ENSG00000054690	protein_coding	PLEKHH1	14	ENSP00000330278	270	15775
16046	ENSG00000167014	protein_coding	TERB2	15	ENSP00000340644	270	15776
16047	ENSG00000175581	protein_coding	MRPL48	11	ENSP00000308717	270	15777
16048	ENSG00000145642	protein_coding	SHISAL2B	5	ENSP00000373726	270	15778
16049	ENSG00000167702	protein_coding	KIFC2	8	ENSP00000301332	270	15779
16050	ENSG00000095321	protein_coding	CRAT	9	ENSP00000315013	270	15780
16051	ENSG00000229972	protein_coding	IQCF3	3	ENSP00000415609	270	15781
16052	ENSG00000128536	protein_coding	CDHR3	7	ENSP00000325954	270	15782
16053	ENSG00000240654	protein_coding	C1QTNF9	13	ENSP00000371503	270	15783
16054	ENSG00000000457	protein_coding	SCYL3	1	ENSP00000356746	270	15784
16055	ENSG00000187066	protein_coding	TMEM262	11	ENSP00000432459	270	15785
16056	ENSG00000150244	protein_coding	TRIM48	11	ENSP00000402414	270	15786
16057	ENSG00000141622	protein_coding	RNF165	18	ENSP00000269439	270	15787
16058	ENSG00000204272	protein_coding	NBDY	X	NA	270	15788
16059	ENSG00000143630	protein_coding	HCN3	1	ENSP00000357342	270	15789
16060	ENSG00000169006	protein_coding	NTSR2	2	ENSP00000303686	270	15790
16061	ENSG00000128185	protein_coding	DGCR6L	22	ENSP00000248879	270	15791
16062	ENSG00000165125	protein_coding	TRPV6	7	ENSP00000352358	270	15792
16063	ENSG00000133103	protein_coding	COG6	13	ENSP00000397441	270	15793
16064	ENSG00000272305	protein_coding	NA	3	NA	270	15794
16065	ENSG00000164076	protein_coding	CAMKV	3	ENSP00000419195	270	15795
16066	ENSG00000214290	protein_coding	POU2AF3	11	ENSP00000484135	270	15796
16067	ENSG00000284753	protein_coding	EEF1AKMT4	3	NA	270	15797
16068	ENSG00000147588	protein_coding	PMP2	8	ENSP00000256103	270	15798
16069	ENSG00000160349	protein_coding	LCN1	9	ENSP00000263598	270	15799
16070	ENSG00000167863	protein_coding	ATP5PD	17	ENSP00000301587	270	15800
16071	ENSG00000016490	protein_coding	CLCA1	1	ENSP00000234701	270	15801
16072	ENSG00000267795	protein_coding	SMIM22	16	ENSP00000481592	270	15802
16073	ENSG00000077800	protein_coding	FKBP6	7	ENSP00000252037	270	15803
16074	ENSG00000164626	protein_coding	KCNK5	6	ENSP00000352527	270	15804
16075	ENSG00000177398	protein_coding	UMODL1	21	ENSP00000386126	270	15805
16076	ENSG00000288859	protein_coding	H2AC19	1	NA	270	15806
16077	ENSG00000179817	protein_coding	MRGPRX4	11	ENSP00000314042	270	15807
16078	ENSG00000109686	protein_coding	SH3D19	4	ENSP00000302913	270	15808
16079	ENSG00000172320	protein_coding	OR5A1	11	ENSP00000303096	270	15809
16080	ENSG00000162604	protein_coding	TM2D1	1	ENSP00000475700	270	15810
16081	ENSG00000204519	protein_coding	ZNF551	19	ENSP00000282296	270	15811
16082	ENSG00000186912	protein_coding	P2RY4	X	ENSP00000363643	270	15812
16083	ENSG00000104755	protein_coding	ADAM2	8	ENSP00000265708	270	15813
16084	ENSG00000183346	protein_coding	CABCOCO1	10	ENSP00000328698	270	15814
16085	ENSG00000155714	protein_coding	PDZD9	16	ENSP00000441685	270	15815
16086	ENSG00000176532	protein_coding	PRR15	7	ENSP00000317836	270	15816
16087	ENSG00000197532	protein_coding	OR6Y1	1	ENSP00000304807	270	15817
16088	ENSG00000146350	protein_coding	TBC1D32	6	ENSP00000381270	270	15818
16089	ENSG00000170145	protein_coding	SIK2	11	ENSP00000305976	270	15819
16090	ENSG00000160870	protein_coding	CYP3A7	7	ENSP00000480571	270	15820
16091	ENSG00000149435	protein_coding	GGTLC1	20	ENSP00000337587	270	15821
16092	ENSG00000173175	protein_coding	ADCY5	3	ENSP00000419361	270	15822
16093	ENSG00000109881	protein_coding	CCDC34	11	ENSP00000330240	270	15823
16094	ENSG00000260643	protein_coding	NA	16	NA	270	15824
16095	ENSG00000155875	protein_coding	SAXO1	9	ENSP00000369907	270	15825
16096	ENSG00000168395	protein_coding	ING5	2	ENSP00000322142	270	15826
16097	ENSG00000243989	protein_coding	ACY1	3	ENSP00000384296	270	15827
16098	ENSG00000134056	protein_coding	MRPS36	5	ENSP00000256441	270	15828
16099	ENSG00000110245	protein_coding	APOC3	11	ENSP00000227667	270	15829
16100	ENSG00000198768	protein_coding	APCDD1L	20	ENSP00000360191	270	15830
16101	ENSG00000106723	protein_coding	SPIN1	9	ENSP00000365019	270	15831
16102	ENSG00000164434	protein_coding	FABP7	6	ENSP00000357429	270	15832
16103	ENSG00000146233	protein_coding	CYP39A1	6	ENSP00000275016	270	15833
16104	ENSG00000168333	protein_coding	PPDPFL	8	ENSP00000304926	270	15834
16105	ENSG00000164758	protein_coding	MED30	8	ENSP00000297347	270	15835
16106	ENSG00000233493	protein_coding	TMEM238	19	ENSP00000416154	270	15836
16107	ENSG00000132846	protein_coding	ZBED3	5	ENSP00000255198	270	15837
16108	ENSG00000172789	protein_coding	HOXC5	12	ENSP00000309336	270	15838
16109	ENSG00000178602	protein_coding	OTOS	2	ENSP00000375849	270	15839
16110	ENSG00000249931	protein_coding	GOLGA8K	15	ENSP00000426691	270	15840
16111	ENSG00000170615	protein_coding	SLC26A5	7	ENSP00000304783	270	15841
16112	ENSG00000242866	protein_coding	STRC	15	ENSP00000401513	270	15842
16113	ENSG00000147432	protein_coding	CHRNB3	8	ENSP00000289957	270	15843
16114	ENSG00000178394	protein_coding	HTR1A	5	ENSP00000316244	270	15844
16115	ENSG00000163738	protein_coding	MTHFD2L	4	ENSP00000379108	270	15845
16116	ENSG00000115665	protein_coding	SLC5A7	2	ENSP00000264047	270	15846
16117	ENSG00000167807	protein_coding	NA	19	NA	270	15847
16118	ENSG00000127955	protein_coding	GNAI1	7	ENSP00000343027	270	15848
16119	ENSG00000163586	protein_coding	FABP1	2	ENSP00000295834	270	15849
16120	ENSG00000135951	protein_coding	TSGA10	2	ENSP00000377123	270	15850
16121	ENSG00000168131	protein_coding	OR2B2	6	ENSP00000304419	270	15851
16122	ENSG00000215912	protein_coding	TTC34	1	ENSP00000383873	270	15852
16123	ENSG00000115073	protein_coding	ACTR1B	2	ENSP00000289228	270	15853
16124	ENSG00000204767	protein_coding	INSYN2B	5	ENSP00000366582	270	15854
16125	ENSG00000137821	protein_coding	LRRC49	15	ENSP00000453273	270	15855
16126	ENSG00000171853	protein_coding	TRAPPC12	2	ENSP00000324318	270	15856
16127	ENSG00000129158	protein_coding	SERGEF	11	ENSP00000265965	270	15857
16128	ENSG00000136100	protein_coding	VPS36	13	ENSP00000367299	270	15858
16129	ENSG00000204246	protein_coding	OR13C3	9	ENSP00000363913	270	15859
16130	ENSG00000183044	protein_coding	ABAT	16	ENSP00000379845	270	15860
16131	ENSG00000145476	protein_coding	CYP4V2	4	ENSP00000368079	270	15861
16132	ENSG00000231861	protein_coding	OR5K2	3	ENSP00000393889	270	15862
16133	ENSG00000151338	protein_coding	MIPOL1	14	ENSP00000333539	270	15863
16134	ENSG00000163686	protein_coding	ABHD6	3	ENSP00000420315	270	15864
16135	ENSG00000144320	protein_coding	LNPK	2	ENSP00000272748	270	15865
16136	ENSG00000100307	protein_coding	CBX7	22	ENSP00000216133	270	15866
16137	ENSG00000186952	protein_coding	TMEM232	5	ENSP00000401477	270	15867
16138	ENSG00000171368	protein_coding	TPPP	5	ENSP00000353785	270	15868
16139	ENSG00000114520	protein_coding	SNX4	3	ENSP00000251775	270	15869
16140	ENSG00000176809	protein_coding	LRRC37A3	17	ENSP00000464535	270	15870
16141	ENSG00000270299	protein_coding	NA	20	ENSP00000474279	270	15871
16142	ENSG00000111906	protein_coding	HDDC2	6	ENSP00000381220	270	15872
16143	ENSG00000143776	protein_coding	CDC42BPA	1	ENSP00000355731	270	15873
16144	ENSG00000165828	protein_coding	PRAP1	10	ENSP00000416126	270	15874
16145	ENSG00000164683	protein_coding	HEY1	8	ENSP00000338272	270	15875
16146	ENSG00000123124	protein_coding	WWP1	8	ENSP00000427793	270	15876
16147	ENSG00000196353	protein_coding	CPNE4	3	ENSP00000478878	270	15877
16148	ENSG00000122584	protein_coding	NXPH1	7	ENSP00000384551	270	15878
16149	ENSG00000176771	protein_coding	NCKAP5	2	ENSP00000387128	270	15879
16150	ENSG00000142182	protein_coding	DNMT3L	21	ENSP00000270172	270	15880
16151	ENSG00000186468	protein_coding	RPS23	5	ENSP00000296674	270	15881
16152	ENSG00000113924	protein_coding	HGD	3	ENSP00000283871	270	15882
16153	ENSG00000173141	protein_coding	MRPL57	13	ENSP00000310726	270	15883
16154	ENSG00000206102	protein_coding	KRTAP19-8	21	ENSP00000372272	270	15884
16155	ENSG00000203668	protein_coding	CHML	1	ENSP00000355511	270	15885
16156	ENSG00000124900	protein_coding	TRIM51	11	ENSP00000395086	270	15886
16157	ENSG00000229833	protein_coding	PET100	19	ENSP00000470539	270	15887
16158	ENSG00000096717	protein_coding	SIRT1	10	ENSP00000212015	270	15888
16159	ENSG00000117262	protein_coding	GPR89A	1	ENSP00000319673	270	15889
16160	ENSG00000164122	protein_coding	ASB5	4	ENSP00000296525	270	15890
16161	ENSG00000138640	protein_coding	FAM13A	4	ENSP00000264344	270	15891
16162	ENSG00000148341	protein_coding	SH3GLB2	9	ENSP00000361634	270	15892
16163	ENSG00000255302	protein_coding	EID1	15	ENSP00000431162	270	15893
16164	ENSG00000197223	protein_coding	C1D	2	ENSP00000348107	270	15894
16165	ENSG00000187742	protein_coding	SECISBP2	9	ENSP00000364965	270	15895
16166	ENSG00000114062	protein_coding	UBE3A	15	ENSP00000232165	270	15896
16167	ENSG00000261611	protein_coding	NA	16	ENSP00000387673	270	15897
16168	ENSG00000118194	protein_coding	TNNT2	1	ENSP00000236918	270	15898
16169	ENSG00000008988	protein_coding	RPS20	8	ENSP00000429374	270	15899
16170	ENSG00000260007	protein_coding	NA	15	ENSP00000456336	270	15900
16171	ENSG00000155974	protein_coding	GRIP1	12	ENSP00000381098	270	15901
16172	ENSG00000120937	protein_coding	NPPB	1	ENSP00000365651	270	15902
16173	ENSG00000180257	protein_coding	ZNF816	19	ENSP00000350295	270	15903
16174	ENSG00000198081	protein_coding	ZBTB14	18	ENSP00000349503	270	15904
16175	ENSG00000204965	protein_coding	PCDHA5	5	ENSP00000436557	270	15905
16176	ENSG00000268400	protein_coding	NA	19	NA	270	15906
16177	ENSG00000105793	protein_coding	GTPBP10	7	ENSP00000222511	270	15907
16178	ENSG00000130385	protein_coding	BMP15	X	ENSP00000252677	270	15908
16179	ENSG00000197576	protein_coding	HOXA4	7	ENSP00000353151	270	15909
16180	ENSG00000161992	protein_coding	PRR35	16	ENSP00000386499	270	15910
16181	ENSG00000083896	protein_coding	YTHDC1	4	ENSP00000339245	270	15911
16182	ENSG00000215817	protein_coding	ZC3H11B	1	NA	270	15912
16183	ENSG00000240445	protein_coding	FOXO3B	17	NA	270	15913
16184	ENSG00000100347	protein_coding	SAMM50	22	ENSP00000345445	270	15914
16185	ENSG00000166471	protein_coding	TMEM41B	11	ENSP00000433126	270	15915
16186	ENSG00000110484	protein_coding	SCGB2A2	11	ENSP00000227918	270	15916
16187	ENSG00000150764	protein_coding	DIXDC1	11	ENSP00000394352	270	15917
16188	ENSG00000255073	protein_coding	ZFP91-CNTF	11	NA	270	15918
16189	ENSG00000135569	protein_coding	TAAR5	6	ENSP00000258034	270	15919
16190	ENSG00000248144	protein_coding	ADH1C	4	ENSP00000426083	270	15920
16191	ENSG00000152443	protein_coding	ZNF776	19	ENSP00000321812	270	15921
16192	ENSG00000196748	protein_coding	CLPSL2	6	ENSP00000353639	270	15922
16193	ENSG00000213999	protein_coding	MEF2B	19	ENSP00000402154	270	15923
16194	ENSG00000234469	protein_coding	CLDN34	X	ENSP00000403980	270	15924
16195	ENSG00000164708	protein_coding	PGAM2	7	ENSP00000297283	270	15925
16196	ENSG00000179314	protein_coding	WSCD1	17	ENSP00000460825	270	15926
